net balance,S&P 500,SP,BofA AAA US ,BofA,MCSI REIT Index,MCSI
0.41%,,,721.290,1.30,,
-1.08%,,,716.880,-0.61,,
0.33%,,,716.400,-0.07,,
1.03%,,,714.800,-0.22,,
-1.08%,,,716.340,0.22,,
0.36%,,,716.950,0.09,,
-1.08%,,,719.390,0.34,,
1.35%,,,713.270,-0.85,,
-0.54%,,,720.120,0.96,,
-0.54%,,,716.550,-0.50,,
0.67%,,,716.590,0.01,,
-0.54%,,,714.820,-0.25,,
-0.55%,,,715.890,0.15,,
-0.55%,,,714.970,-0.13,,
0.47%,,,713.990,-0.14,,
1.98%,,,715.870,0.26,,
-1.08%,,,#N/A,#N/A,,
-0.54%,,,716.060,#N/A,,
-0.55%,,,718.530,0.34,,
0.68%,,,716.610,-0.27,,
-0.55%,,,714.500,-0.29,,
0.62%,,,#N/A,#N/A,,
1.35%,,,716.750,#N/A,,
0.54%,,,721.220,0.62,,
-0.54%,,,716.800,-0.61,,
0.61%,,,714.940,-0.26,,
1.48%,,,711.600,-0.47,,
0.60%,,,714.580,0.42,,
-0.52%,,,718.840,0.60,,
-0.53%,,,717.910,-0.13,,
-1.06%,,,718.910,0.14,,
-1.07%,,,721.340,0.34,,
1.01%,,,720.140,-0.17,,
-0.54%,,,718.880,-0.17,,
2.05%,,,719.060,0.03,,
-0.53%,,,724.410,0.74,,
0.68%,,,726.190,0.25,,
-0.53%,,,728.430,0.31,,
-0.74%,,,732.490,0.56,,
0.74%,,,735.380,0.39,,
0.78%,,,732.850,-0.34,,
-0.53%,,,737.100,0.58,,
-0.53%,,,737.070,0.00,,
0.82%,,,737.810,0.10,,
-0.53%,,,738.150,0.05,,
0.93%,,,733.170,-0.67,,
-1.05%,,,730.710,-0.34,,
-0.53%,,,732.890,0.30,,
-1.07%,,,738.740,0.80,,
1.75%,,,740.110,0.19,,
-0.53%,,,737.600,-0.34,,
0.30%,,,734.920,-0.36,,
-0.53%,,,736.110,0.16,,
-0.53%,,,738.420,0.31,,
0.56%,,,738.600,0.02,,
1.07%,,,741.060,0.33,,
0.46%,,,739.960,-0.15,,
0.34%,,,741.640,0.23,,
1.00%,,,743.710,0.28,,
-1.04%,,,747.800,0.55,,
0.67%,,,750.210,0.32,,
-0.52%,,,749.960,-0.03,,
-1.05%,,,748.150,-0.24,,
-0.53%,,,756.470,1.11,,
-0.53%,,,756.590,0.02,,
0.66%,,,759.980,0.45,,
0.71%,,,765.130,0.68,,
0.97%,,,765.680,0.07,,
-0.52%,,,770.370,0.61,,
-0.53%,,,786.770,2.13,,
0.88%,,,789.810,0.39,,
-1.05%,,,766.820,-2.91,,
0.40%,,,759.860,-0.91,,
-1.05%,,,739.690,-2.65,,
0.37%,,,728.500,-1.51,,
-0.53%,,,737.250,1.20,,
-0.53%,,,709.750,-3.73,,
-1.07%,,,677.510,-4.54,,
-1.08%,,,674.080,-0.51,,
1.20%,,,661.270,-1.90,,
-0.54%,,,690.440,4.41,,
-1.09%,,,703.590,1.90,,
0.39%,,,721.730,2.58,,
0.67%,,,731.410,1.34,,
-0.54%,,,740.650,1.26,,
0.55%,,,749.000,1.13,,
1.96%,,,746.570,-0.32,,
1.79%,,,746.090,-0.06,,
-0.74%,,,747.740,0.22,,
-0.53%,,,747.270,-0.06,,
0.58%,,,745.440,-0.24,,
-0.53%,,,745.480,0.01,,
0.35%,,,749.110,0.49,,
0.71%,,,759.970,1.45,,
-0.53%,,,#N/A,#N/A,,
-0.53%,,,762.020,#N/A,,
0.48%,,,763.410,0.18,,
-0.53%,,,768.020,0.60,,
1.06%,,,772.680,0.61,,
-0.74%,,,770.290,-0.31,,
-1.06%,,,772.050,0.23,,
-0.54%,,,774.390,0.30,,
0.47%,,,769.690,-0.61,,
-0.54%,,,774.100,0.57,,
1.03%,,,774.400,0.04,,
-0.53%,,,768.630,-0.75,,
-0.54%,,,771.950,0.43,,
0.38%,,,770.900,-0.14,,
-1.07%,,,769.200,-0.22,,
0.85%,,,768.460,-0.10,,
-0.75%,,,768.380,-0.01,,
0.41%,,,767.230,-0.15,,
1.03%,,,759.930,-0.95,,
0.74%,,,765.640,0.75,,
1.41%,,,759.450,-0.81,,
1.19%,,,753.190,-0.82,,
0.40%,,,755.720,0.34,,
0.43%,,,760.810,0.67,,
-0.51%,,,763.270,0.32,,
-0.52%,,,762.670,-0.08,,
-0.52%,,,760.390,-0.30,,
-0.52%,,,767.230,0.90,,
-1.05%,,,774.320,0.92,,
0.28%,,,773.720,-0.08,,
0.63%,,,775.920,0.28,,
-0.52%,,,776.110,0.02,,
-1.05%,,,774.020,-0.27,,
0.31%,,,774.100,0.01,,
-0.53%,,,771.770,-0.30,,
-1.07%,,,777.580,0.75,,
0.60%,,,777.640,0.01,,
0.66%,,,775.800,-0.24,,
0.28%,,,774.530,-0.16,,
-1.06%,,,772.100,-0.31,,
-0.54%,,,767.160,-0.64,,
0.82%,,,766.770,-0.05,,
-0.54%,,,769.100,0.30,,
1.91%,,,771.400,0.30,,
-1.06%,,,775.570,0.54,,
-1.07%,,,780.020,0.57,,
-1.08%,,,775.560,-0.57,,
-1.09%,,,775.610,0.01,,
1.10%,,,777.830,0.29,,
0.65%,,,777.420,-0.05,,
1.00%,,,779.900,0.32,,
-0.54%,,,779.630,-0.03,,
1.02%,,,780.100,0.06,,
-1.07%,,,777.710,-0.31,,
-0.54%,,,777.420,-0.04,,
-0.54%,,,778.780,0.17,,
-0.55%,,,781.600,0.36,,
0.46%,,,779.620,-0.25,,
0.23%,,,781.780,0.28,,
0.46%,,,782.990,0.15,,
2.30%,,,786.470,0.44,,
-1.06%,,,786.530,0.01,,
1.12%,,,788.680,0.27,,
-0.74%,,,793.010,0.55,,
1.01%,,,792.520,-0.06,,
-0.53%,,,799.510,0.88,,
-0.53%,,,797.740,-0.22,,
-0.53%,,,797.910,0.02,,
1.38%,,,799.230,0.17,,
0.94%,,,799.610,0.05,,
1.05%,,,802.080,0.31,,
-1.04%,,,801.370,-0.09,,
-0.74%,,,803.330,0.24,,
0.53%,,,805.050,0.21,,
0.38%,,,806.530,0.18,,
-0.52%,,,808.890,0.29,,
0.58%,,,808.760,-0.02,,
0.36%,,,806.620,-0.26,,
0.44%,,,807.750,0.14,,
1.23%,,,805.710,-0.25,,
-0.51%,,,809.760,0.50,,
-0.52%,,,808.500,-0.16,,
-0.52%,,,804.760,-0.46,,
-0.52%,,,808.840,0.51,,
-0.52%,,,808.360,-0.06,,
0.53%,,,809.660,0.16,,
0.77%,,,808.850,-0.10,,
-1.04%,,,806.600,-0.28,,
-1.05%,,,797.550,-1.12,,
0.97%,,,795.880,-0.21,,
1.05%,,,789.740,-0.77,,
1.44%,,,787.370,-0.30,,
-1.03%,,,788.140,0.10,,
-1.04%,,,789.990,0.23,,
-0.52%,,,789.230,-0.10,,
-1.05%,,,792.050,0.36,,
1.47%,,,793.780,0.22,,
1.10%,,,794.710,0.12,,
1.13%,,,791.160,-0.45,,
0.67%,,,789.750,-0.18,,
-1.02%,,,781.180,-1.09,,
-1.03%,,,782.620,0.18,,
0.26%,,,788.700,0.78,,
-0.52%,,,792.550,0.49,,
-0.52%,,,798.280,0.72,,
0.85%,,,800.420,0.27,,
-0.52%,,,788.090,-1.54,,
-1.05%,,,788.270,0.02,,
1.20%,,,791.870,0.46,,
-1.04%,,,788.630,-0.41,,
0.33%,,,792.040,0.43,,
-0.53%,,,793.520,0.19,,
-0.53%,,,794.600,0.14,,
1.91%,,,793.650,-0.12,,
-1.04%,,,792.840,-0.10,,
0.33%,,,795.480,0.33,,
-0.53%,,,793.270,-0.28,,
1.06%,,,793.210,-0.01,,
0.57%,,,793.870,0.08,,
-1.04%,,,792.440,-0.18,,
-0.53%,,,792.350,-0.01,,
-0.53%,,,790.500,-0.23,,
1.02%,,,789.190,-0.17,,
-1.05%,,,791.810,0.33,,
0.43%,,,789.680,-0.27,,
-1.06%,,,789.660,0.00,,
-0.53%,,,788.510,-0.15,,
-0.54%,,,783.460,-0.64,,
-0.54%,,,790.110,0.85,,
0.54%,,,785.400,-0.60,,
-1.08%,,,788.960,0.45,,
-1.09%,,,787.740,-0.15,,
1.36%,,,787.910,0.02,,
0.34%,,,793.590,0.72,,
1.12%,,,794.180,0.07,,
-0.54%,,,791.900,-0.29,,
-0.54%,,,791.360,-0.07,,
-0.54%,,,790.040,-0.17,,
-0.55%,,,785.530,-0.57,,
-1.10%,,,783.810,-0.22,,
0.90%,,,781.610,-0.28,,
-1.10%,,,783.600,0.25,,
-0.56%,,,787.680,0.52,,
-1.12%,,,789.720,0.26,,
-1.13%,,,787.600,-0.27,,
-1.14%,,,781.250,-0.81,,
-0.58%,,,780.420,-0.11,,
0.85%,,,780.430,0.00,,
-0.58%,,,782.310,0.24,,
-1.16%,,,781.100,-0.15,,
-1.17%,,,792.750,1.49,,
1.19%,,,794.320,0.20,,
-0.59%,,,791.100,-0.41,,
-0.59%,,,782.030,-1.15,,
0.48%,,,780.550,-0.19,,
-0.59%,,,780.610,0.01,,
1.19%,,,788.170,0.97,,
-1.18%,,,788.080,-0.01,,
1.24%,,,788.280,0.03,,
0.37%,,,792.240,0.50,,
0.95%,,,793.870,0.21,,
1.26%,,,797.220,0.42,,
1.75%,,,801.270,0.51,,
-0.79%,,,799.210,-0.26,,
0.44%,,,796.570,-0.33,,
-0.56%,,,796.110,-0.06,,
-0.57%,,,796.170,0.01,,
-0.57%,,,800.690,0.57,,
-0.57%,,,801.750,0.13,,
-0.58%,,,795.070,-0.83,,
2.35%,,,794.270,-0.10,,
0.73%,,,799.470,0.65,,
1.07%,,,793.430,-0.76,,
-0.56%,,,796.960,0.44,,
-1.12%,,,797.810,0.11,,
-1.13%,,,793.040,-0.60,,
-0.57%,,,796.540,0.44,,
0.60%,,,796.760,0.03,,
0.65%,,,795.940,-0.10,,
2.66%,,,793.900,-0.26,,
-1.11%,,,795.220,0.17,,
-0.56%,,,795.190,0.00,,
0.62%,,,793.750,-0.18,,
-1.12%,,,794.580,0.10,,
0.74%,,,797.250,0.34,,
-0.56%,,,793.990,-0.41,,
-0.57%,,,796.670,0.34,,
2.90%,,,#N/A,#N/A,,
-0.77%,,,797.980,#N/A,,
-1.12%,,,798.200,0.03,,
0.78%,,,799.670,0.18,,
-0.56%,,,801.950,0.29,,
-0.56%,,,#N/A,#N/A,,
1.56%,,,799.680,#N/A,,
1.11%,,,793.580,-0.76,,
-1.10%,,,783.910,-1.22,,
-0.56%,,,782.490,-0.18,,
-1.12%,,,781.040,-0.19,,
-0.57%,,,779.810,-0.16,,
1.15%,,,778.740,-0.14,,
-0.56%,,,786.470,0.99,,
0.40%,,,782.790,-0.47,,
-0.56%,,,784.530,0.22,,
0.32%,,,784.710,0.02,,
-1.13%,,,786.150,0.18,,
0.64%,,,785.940,-0.03,,
-0.57%,,,782.720,-0.41,,
1.25%,,,783.530,0.10,,
2.28%,,,787.210,0.47,,
-1.10%,,,787.060,-0.02,,
-0.56%,,,789.100,0.26,,
-1.12%,,,785.330,-0.48,,
-0.57%,,,783.270,-0.26,,
-0.57%,,,783.330,0.01,,
0.44%,,,783.190,-0.02,,
-0.57%,,,780.730,-0.31,,
-0.58%,,,778.300,-0.31,,
0.38%,,,777.500,-0.10,,
0.63%,,,775.070,-0.31,,
1.20%,,,778.170,0.40,,
-1.13%,,,777.790,-0.05,,
-0.80%,,,779.320,0.20,,
0.74%,,,777.290,-0.26,,
0.63%,,,773.050,-0.55,,
0.61%,,,773.220,0.02,,
-0.57%,,,767.430,-0.75,,
-1.14%,,,768.960,0.20,,
-1.15%,,,770.420,0.19,,
-1.16%,,,765.530,-0.63,,
-0.59%,,,761.040,-0.59,,
0.62%,,,758.560,-0.33,,
1.12%,,,756.860,-0.22,,
1.18%,,,750.120,-0.89,,
0.86%,,,757.390,0.97,,
0.36%,,,757.620,0.03,,
-0.57%,,,756.880,-0.10,,
-1.14%,,,757.760,0.12,,
2.08%,,,754.670,-0.41,,
-0.57%,,,748.260,-0.85,,
-0.57%,,,748.420,0.02,,
-1.15%,,,744.600,-0.51,,
-1.16%,,,747.610,0.40,,
0.35%,,,749.360,0.23,,
2.11%,,,748.850,-0.07,,
-0.80%,,,739.710,-1.22,,
0.55%,,,741.740,0.27,,
-0.57%,,,740.310,-0.19,,
0.66%,,,737.340,-0.40,,
1.05%,,,735.240,-0.28,,
1.57%,,,737.290,0.28,,
0.64%,,,742.660,0.73,,
-0.56%,,,745.000,0.32,,
-0.56%,,,746.980,0.27,,
-0.56%,,,745.260,-0.23,,
-0.56%,,,744.090,-0.16,,
-0.57%,,,740.270,-0.51,,
1.47%,,,742.810,0.34,,
-1.13%,,,742.680,-0.02,,
0.35%,,,750.500,1.05,,
1.08%,,,#N/A,#N/A,,
1.12%,,,748.050,#N/A,,
-1.11%,,,752.050,0.53,,
-1.12%,,,751.310,-0.10,,
0.37%,,,752.900,0.21,,
-0.57%,,,751.600,-0.17,,
0.30%,,,750.800,-0.11,,
0.96%,,,754.380,0.48,,
1.50%,,,753.240,-0.15,,
-1.11%,,,762.180,1.19,,
-1.12%,,,757.480,-0.62,,
0.95%,,,753.060,-0.58,,
-1.12%,,,756.240,0.42,,
-1.13%,,,755.860,-0.05,,
0.48%,,,757.810,0.26,,
-1.14%,,,757.720,-0.01,,
-0.58%,,,758.470,0.10,,
0.49%,,,754.010,-0.59,,
0.84%,,,754.230,0.03,,
-1.15%,,,753.440,-0.10,,
0.56%,,,753.720,0.04,,
1.06%,,,756.000,0.30,,
-0.57%,,,757.090,0.14,,
-1.15%,,,758.060,0.13,,
1.11%,,,759.620,0.21,,
-1.15%,,,757.320,-0.30,,
-1.16%,,,754.230,-0.41,,
0.95%,,,750.170,-0.54,,
-1.16%,,,744.110,-0.81,,
0.37%,,,746.920,0.38,,
-0.59%,,,750.310,0.45,,
-0.59%,,,751.210,0.12,,
0.70%,,,749.970,-0.17,,
-0.83%,,,747.010,-0.39,,
0.62%,,,751.640,0.62,,
-0.59%,,,753.020,0.18,,
1.14%,,,756.040,0.40,,
-0.59%,,,759.290,0.43,,
0.70%,,,759.170,-0.02,,
-1.17%,,,756.460,-0.36,,
0.57%,,,758.400,0.26,,
0.33%,,,758.520,0.02,,
0.70%,,,756.540,-0.26,,
1.56%,,,758.140,0.21,,
-0.58%,,,755.780,-0.31,,
-1.16%,,,760.780,0.66,,
-0.59%,,,759.870,-0.12,,
0.62%,,,763.560,0.49,,
1.17%,,,767.070,0.46,,
-0.81%,,,768.920,0.24,,
0.51%,,,769.100,0.02,,
0.53%,,,766.300,-0.36,,
-0.58%,,,765.960,-0.04,,
-1.16%,,,764.690,-0.17,,
-0.59%,,,773.800,1.19,,
-0.59%,,,778.810,0.65,,
-0.83%,,,772.980,-0.75,,
0.74%,,,772.890,-0.01,,
1.64%,,,772.290,-0.08,,
-1.17%,,,773.500,0.16,,
0.65%,,,768.740,-0.62,,
0.73%,,,775.240,0.85,,
1.28%,,,775.840,0.08,,
-0.58%,,,778.600,0.36,,
-0.58%,,,775.940,-0.34,,
-0.58%,,,779.260,0.43,,
0.64%,,,779.430,0.02,,
-0.58%,,,783.610,0.54,,
-0.59%,,,786.170,0.33,,
0.59%,,,788.920,0.35,,
0.41%,,,783.440,-0.69,,
-0.58%,,,782.310,-0.14,,
0.95%,,,778.300,-0.51,,
-0.58%,,,783.170,0.63,,
0.87%,,,788.350,0.66,,
-0.58%,,,787.000,-0.17,,
-0.58%,,,794.470,0.95,,
-0.59%,,,789.520,-0.62,,
-0.59%,,,786.310,-0.41,,
0.45%,,,789.280,0.38,,
-1.18%,,,787.650,-0.21,,
-1.20%,,,787.860,0.03,,
0.47%,,,790.970,0.39,,
-0.60%,,,789.890,-0.14,,
1.27%,,,789.660,-0.03,,
-0.60%,,,790.900,0.16,,
0.36%,,,790.900,0.00,,
-0.60%,,,794.740,0.49,,
0.49%,,,794.060,-0.09,,
-1.20%,,,794.450,0.05,,
0.42%,,,792.050,-0.30,,
0.30%,,,785.000,-0.89,,
0.72%,,,781.480,-0.45,,
1.54%,,,779.910,-0.20,,
0.89%,,,778.370,-0.20,,
0.61%,,,778.240,-0.02,,
0.80%,,,784.840,0.85,,
-0.58%,,,787.980,0.40,,
-0.58%,,,787.370,-0.08,,
0.92%,,,787.210,-0.02,,
0.97%,,,789.090,0.24,,
0.79%,,,790.000,0.12,,
-0.57%,,,791.240,0.16,,
-0.57%,,,789.190,-0.26,,
-0.58%,,,785.290,-0.49,,
0.94%,,,786.930,0.21,,
0.74%,,,789.240,0.29,,
0.55%,,,791.450,0.28,,
-1.13%,,,789.060,-0.30,,
-0.57%,,,789.780,0.09,,
0.58%,,,790.950,0.15,,
1.75%,,,787.960,-0.38,,
0.70%,,,788.130,0.02,,
1.82%,,,783.810,-0.55,,
0.50%,,,787.010,0.41,,
1.83%,,,791.760,0.60,,
0.61%,,,789.380,-0.30,,
0.53%,,,791.980,0.33,,
-0.53%,,,796.380,0.56,,
0.35%,,,794.430,-0.24,,
0.49%,,,792.660,-0.22,,
0.70%,,,790.310,-0.30,,
-0.53%,,,794.990,0.59,,
-1.06%,,,794.150,-0.11,,
-0.75%,,,795.070,0.12,,
0.49%,,,788.650,-0.81,,
0.61%,,,784.660,-0.51,,
-1.06%,,,785.030,0.05,,
0.56%,,,777.740,-0.93,,
0.74%,,,776.260,-0.19,,
-1.06%,,,775.330,-0.12,,
0.30%,,,779.890,0.59,,
-0.53%,,,779.130,-0.10,,
-0.54%,,,775.210,-0.50,,
1.54%,,,776.130,0.12,,
-0.53%,,,771.780,-0.56,,
-0.54%,,,768.440,-0.43,,
-0.54%,,,768.620,0.02,,
0.69%,,,771.560,0.38,,
0.51%,,,777.410,0.76,,
0.80%,,,779.740,0.30,,
-1.06%,,,777.730,-0.26,,
0.94%,,,779.590,0.24,,
-0.53%,,,774.350,-0.67,,
0.39%,,,772.510,-0.24,,
-0.74%,,,769.740,-0.36,,
0.66%,,,772.680,0.38,,
-0.53%,,,772.810,0.02,,
0.45%,,,775.710,0.38,,
-1.07%,,,785.070,1.21,,
-0.54%,,,781.900,-0.40,,
-0.54%,,,782.190,0.04,,
-0.54%,,,782.250,0.01,,
-0.55%,,,780.010,-0.29,,
-1.10%,,,781.100,0.14,,
-0.56%,,,778.910,-0.28,,
-1.12%,,,783.390,0.58,,
0.48%,,,791.130,0.99,,
0.86%,,,790.550,-0.07,,
-0.56%,,,793.850,0.42,,
-0.56%,,,783.720,-1.28,,
0.86%,,,783.780,0.01,,
-0.56%,,,779.890,-0.50,,
-0.56%,,,775.140,-0.61,,
-0.57%,,,773.690,-0.19,,
-0.57%,,,775.530,0.24,,
-1.15%,,,777.430,0.24,,
0.35%,,,783.320,0.76,,
0.63%,,,776.220,-0.91,,
-1.15%,,,770.930,-0.68,,
2.09%,,,773.780,0.37,,
-0.80%,,,773.840,0.01,,
0.65%,,,782.870,1.17,,
0.50%,,,779.270,-0.46,,
-0.57%,,,786.360,0.91,,
0.39%,,,785.550,-0.10,,
-0.57%,,,784.180,-0.17,,
-0.57%,,,794.970,1.38,,
-0.57%,,,789.700,-0.66,,
-0.58%,,,787.510,-0.28,,
-0.58%,,,781.370,-0.78,,
0.59%,,,781.320,-0.01,,
-0.58%,,,779.980,-0.17,,
-0.58%,,,786.670,0.86,,
-0.59%,,,784.050,-0.33,,
-1.18%,,,780.650,-0.43,,
-0.60%,,,782.180,0.20,,
1.95%,,,785.060,0.37,,
1.34%,,,781.720,-0.43,,
-0.58%,,,778.070,-0.47,,
-1.17%,,,781.820,0.48,,
0.41%,,,778.770,-0.39,,
0.59%,,,#N/A,#N/A,,
0.64%,,,780.710,#N/A,,
0.79%,,,781.140,0.06,,
-1.16%,,,777.860,-0.42,,
-1.17%,,,779.890,0.26,,
-0.59%,,,782.850,0.38,,
0.96%,,,770.910,-1.53,,
-0.59%,,,768.230,-0.35,,
0.62%,,,767.560,-0.09,,
0.64%,,,765.450,-0.27,,
1.67%,,,762.500,-0.39,,
-1.15%,,,761.200,-0.17,,
0.86%,,,764.500,0.43,,
1.16%,,,764.910,0.05,,
0.58%,,,766.130,0.16,,
-0.57%,,,759.410,-0.88,,
-0.57%,,,759.590,0.02,,
2.07%,,,750.770,-1.16,,
-0.79%,,,754.400,0.48,,
-0.57%,,,753.790,-0.08,,
0.71%,,,757.340,0.47,,
0.40%,,,754.290,-0.40,,
-0.56%,,,751.090,-0.42,,
0.73%,,,748.450,-0.35,,
-0.56%,,,750.940,0.33,,
2.15%,,,748.310,-0.35,,
-0.78%,,,748.530,0.03,,
-0.56%,,,748.310,-0.03,,
0.38%,,,752.040,0.50,,
0.61%,,,745.590,-0.86,,
0.65%,,,737.490,-1.09,,
-1.11%,,,738.200,0.10,,
0.42%,,,737.090,-0.15,,
0.88%,,,739.040,0.26,,
1.26%,,,731.700,-0.99,,
1.96%,,,735.290,0.49,,
0.67%,,,730.270,-0.68,,
-1.06%,,,726.390,-0.53,,
-1.07%,,,724.110,-0.31,,
0.53%,,,726.460,0.32,,
-0.54%,,,729.420,0.41,,
0.30%,,,729.600,0.02,,
-0.54%,,,727.180,-0.33,,
-0.54%,,,725.150,-0.28,,
0.46%,,,721.600,-0.49,,
0.54%,,,722.470,0.12,,
-0.54%,,,734.120,1.61,,
-0.54%,,,740.740,0.90,,
-0.55%,,,729.630,-1.50,,
1.36%,,,731.390,0.24,,
0.67%,,,735.600,0.58,,
-0.54%,,,731.230,-0.59,,
1.39%,,,721.290,-1.36,,
-0.54%,,,719.550,-0.24,,
-0.54%,,,712.210,-1.02,,
0.67%,,,713.800,0.22,,
-0.54%,,,703.810,-1.40,,
0.67%,,,702.600,-0.17,,
-0.75%,,,708.500,0.84,,
-1.08%,,,712.750,0.60,,
-0.55%,,,718.490,0.81,,
1.62%,,,711.130,-1.02,,
-0.76%,,,707.220,-0.55,,
-1.09%,,,710.740,0.50,,
0.48%,,,709.010,-0.24,,
-1.10%,,,703.000,-0.85,,
0.47%,,,704.520,0.22,,
-0.55%,,,709.780,0.75,,
-0.56%,,,713.750,0.56,,
-1.12%,,,716.370,0.37,,
0.67%,,,,,,
-0.56%,,,,,,
0.67%,,,,,,
1.17%,,,,,,
0.87%,,,,,,
-0.55%,,,,,,
0.95%,,,,,,
-0.55%,,,,,,
-1.10%,,,,,,
-1.11%,,,,,,
-1.12%,,,,,,
-1.14%,,,,,,
0.60%,,,,,,
0.52%,,,,,,
0.83%,,,,,,
-0.56%,,,,,,
-0.57%,,,,,,
0.48%,,,,,,
0.89%,,,,,,
-1.13%,,,,,,
-0.57%,,,,,,
-0.57%,,,,,,
0.71%,,,,,,
-0.57%,,,,,,
0.68%,,,,,,
-0.80%,,,,,,
0.39%,,,,,,
-1.15%,,,,,,
-0.58%,,,,,,
-0.58%,,,,,,
-0.59%,,,,,,
1.34%,,,,,,
0.86%,,,,,,
1.43%,,,,,,
2.01%,,,,,,
-0.56%,,,,,,
1.44%,,,,,,
-1.11%,,,,,,
-1.12%,,,,,,
-1.13%,,,,,,
-1.14%,,,,,,
-0.58%,,,,,,
0.63%,,,,,,
0.53%,,,,,,
-0.58%,,,,,,
1.60%,,,,,,
-1.14%,,,,,,
0.68%,,,,,,
1.05%,,,,,,
-0.57%,,,,,,
0.95%,,,,,,
1.83%,,,,,,
1.96%,,,,,,
0.36%,,,,,,
1.13%,,,,,,
0.94%,,,,,,
0.38%,,,,,,
0.64%,,,,,,
-0.52%,,,,,,
-1.06%,,,,,,
-1.07%,,,,,,
-0.54%,,,,,,
0.38%,,,,,,
0.42%,,,,,,
-0.54%,,,,,,
-0.54%,,,,,,
-0.54%,,,,,,
0.58%,,,,,,
-0.54%,,,,,,
-1.09%,,,,,,
-1.10%,,,,,,
-0.56%,,,,,,
-1.12%,,,,,,
-0.57%,,,,,,
-0.57%,,,,,,
-1.15%,,,,,,
-0.81%,,,,,,
1.05%,,,,,,
-0.58%,,,,,,
1.78%,,,,,,
0.40%,,,,,,
0.43%,,,,,,
0.57%,,,,,,
-0.57%,,,,,,
0.82%,,,,,,
0.62%,,,,,,
-0.78%,,,,,,
1.02%,,,,,,
0.54%,,,,,,
-0.56%,,,,,,
0.87%,,,,,,
1.37%,,,,,,
0.40%,,,,,,
0.70%,,,,,,
-0.54%,,,,,,
-0.54%,,,,,,
-0.55%,,,,,,
0.63%,,,,,,
-0.55%,,,,,,
1.57%,,,,,,
-0.54%,,,,,,
-1.09%,,,,,,
-1.10%,,,,,,
-1.11%,,,,,,
-0.56%,,,,,,
0.70%,,,,,,
0.61%,,,,,,
-0.56%,,,,,,
-1.12%,,,,,,
0.43%,,,,,,
-0.57%,,,,,,
1.19%,,,,,,
0.61%,,,,,,
0.42%,,,,,,
-0.56%,,,,,,
-0.56%,,,,,,
0.78%,,,,,,
-0.56%,,,,,,
-1.12%,,,,,,
-0.57%,,,,,,
-0.57%,,,,,,
1.42%,,,,,,
-0.57%,,,,,,
0.48%,,,,,,
-0.57%,,,,,,
-0.57%,,,,,,
2.92%,,,,,,
-1.11%,,,,,,
-0.56%,,,,,,
0.52%,,,,,,
-0.56%,,,,,,
0.44%,,,,,,
0.59%,,,,,,
-0.56%,,,,,,
-1.13%,,,,,,
-1.14%,,,,,,
-1.15%,,,,,,
1.24%,,,,,,
-0.58%,,,,,,
0.51%,,,,,,
0.68%,,,,,,
0.76%,,,,,,
-1.14%,,,,,,
1.20%,,,,,,
-1.14%,,,,,,
1.15%,,,,,,
-0.57%,,,,,,
1.91%,,,,,,
-0.78%,,,,,,
0.52%,,,,,,
-0.56%,,,,,,
-1.13%,,,,,,
0.62%,,,,,,
0.70%,,,,,,
0.46%,,,,,,
0.88%,,,,,,
-1.11%,,,,,,
-0.56%,,,,,,
-0.57%,,,,,,
-0.57%,,,,,,
0.93%,,,,,,
-0.57%,,,,,,
-0.57%,,,,,,
-0.57%,,,,,,
-0.58%,,,,,,
-0.58%,,,,,,
-0.82%,,,,,,
0.98%,,,,,,
0.72%,,,,,,
-0.58%,,,,,,
1.07%,,,,,,
1.65%,,,,,,
2.51%,,,,,,
-0.77%,,,,,,
-1.11%,,,,,,
0.38%,,,,,,
0.47%,,,,,,
-0.56%,,,,,,
-0.56%,,,,,,
0.44%,,,,,,
-1.13%,,,,,,
-0.57%,,,,,,
-0.57%,,,,,,
-1.15%,,,,,,
0.38%,,,,,,
-1.16%,,,,,,
0.52%,,,,,,
0.54%,,,,,,
-1.16%,,,,,,
-1.18%,,,,,,
-1.19%,,,,,,
-0.60%,,,,,,
-1.21%,,,,,,
-0.61%,,,,,,
0.52%,,,,,,
0.39%,,,,,,
1.86%,,,,,,
-0.84%,,,,,,
-1.21%,,,,,,
2.20%,,,,,,
-0.60%,,,,,,
2.13%,,,,,,
0.33%,,,,,,
0.65%,,,,,,
0.89%,,,,,,
-1.16%,,,,,,
-1.17%,,,,,,
0.37%,,,,,,
0.96%,,,,,,
-0.59%,,,,,,
-0.59%,,,,,,
-0.59%,,,,,,
-0.83%,,,,,,
0.86%,,,,,,
-0.60%,,,,,,
1.25%,,,,,,
0.54%,,,,,,
0.61%,,,,,,
-0.58%,,,,,,
-0.59%,,,,,,
-1.18%,,,,,,
0.40%,,,,,,
-1.19%,,,,,,
-0.60%,,,,,,
-0.61%,,,,,,
0.49%,,,,,,
1.74%,,,,,,
0.68%,,,,,,
-0.59%,,,,,,
0.57%,,,,,,
-0.59%,,,,,,
-0.60%,,,,,,
-0.84%,,,,,,
1.21%,,,,,,
-1.20%,,,,,,
-0.61%,,,,,,
-0.61%,,,,,,
-0.61%,,,,,,
-1.23%,,,,,,
-0.63%,,,,,,
-0.63%,,,,,,
0.58%,,,,,,
-0.88%,,,,,,
0.81%,,,,,,
-1.26%,,,,,,
1.00%,,,,,,
-0.88%,,,,,,
